"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr1",34485589,34485971,383,"*","IL7-H_H3k27ac_S295_peak_94",22,".",3.47611,4.45018,2.21821,"Exon (ENSMUST00000188292.6/ENSMUST00000188292.6, exon 1 of 5)",1,34498410,34503063,4654,1,"21755","ENSMUST00000027299.9",-12439,"ENSMUSG00000026125","Prss39","serine protease 39"
"chr1",34510576,34511359,784,"*","IL7-H_H3k27ac_S295_peak_95",36,".",4.04022,6.08744,3.68645,"Distal Intergenic",1,34498421,34500132,1712,1,"21755","ENSMUST00000191604.1",12155,"ENSMUSG00000026125","Prss39","serine protease 39"
"chr1",34841472,34843045,1574,"*","IL7-H_H3k27ac_S295_peak_96",29,".",3.93038,5.21571,2.93993,"Promoter (<=1kb)",1,34817235,34842964,25730,2,"214469","ENSMUST00000170092.7",0,"ENSMUSG00000037503","Fam168b","family with sequence similarity 168, member B"
"chr1",34849627,34850189,563,"*","IL7-H_H3k27ac_S295_peak_97",26,".",3.44769,4.97851,2.65671,"Promoter (<=1kb)",1,34849976,34873956,23981,1,"226971","ENSMUST00000156687.7",0,"ENSMUSG00000026123","Plekhb2","pleckstrin homology domain containing, family B (evectins) member 2"
"chr1",35653625,35654972,1348,"*","IL7-H_H3k27ac_S295_peak_98",22,".",3.16403,4.45437,2.22209,"Distal Intergenic",1,36068400,36106446,38047,1,"50785","ENSMUST00000088174.3",-413428,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"chr1",36068282,36070249,1968,"*","IL7-H_H3k27ac_S295_peak_99",49,".",5.06836,7.43028,4.98883,"Promoter (<=1kb)",1,36068400,36106446,38047,1,"50785","ENSMUST00000088174.3",0,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"chr1",36079492,36080284,793,"*","IL7-H_H3k27ac_S295_peak_100",22,".",3.56074,4.44703,2.2338,"Intron (ENSMUST00000088174.3/50785, intron 1 of 1)",1,36068400,36106446,38047,1,"50785","ENSMUST00000088174.3",11092,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"chr1",36087774,36089913,2140,"*","IL7-H_H3k27ac_S295_peak_101",32,".",3.76149,5.59078,3.26274,"Intron (ENSMUST00000088174.3/50785, intron 1 of 1)",1,36068400,36106446,38047,1,"50785","ENSMUST00000088174.3",19374,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"chr1",36129551,36132524,2974,"*","IL7-H_H3k27ac_S295_peak_102",23,".",3.22896,4.61375,2.3336,"Exon (ENSMUST00000193983.1/ENSMUST00000193983.1, exon 1 of 4)",1,36144252,36144313,62,2,"102465540","ENSMUST00000184790.1",11789,"ENSMUSG00000098752","Mir6897","microRNA 6897"
"chr1",36148745,36149723,979,"*","IL7-H_H3k27ac_S295_peak_103",42,".",4.31046,6.64274,4.21065,"Promoter (<=1kb)",1,36146157,36150524,4368,2,"320011","ENSMUST00000173250.1",801,"ENSMUSG00000037470","Uggt1","UDP-glucose glycoprotein glucosyltransferase 1"
"chr1",36243839,36244311,473,"*","IL7-H_H3k27ac_S295_peak_104",30,".",3.87493,5.31727,3.02133,"Promoter (<=1kb)",1,36140027,36244305,104279,2,"320011","ENSMUST00000046875.13",0,"ENSMUSG00000037470","Uggt1","UDP-glucose glycoprotein glucosyltransferase 1"
"chr1",36263831,36264597,767,"*","IL7-H_H3k27ac_S295_peak_105",65,".",5.86988,9.06046,6.5233,"3' UTR",1,36264597,36273435,8839,2,"214854","ENSMUST00000056946.7",8838,"ENSMUSG00000047180","Neurl3","neuralized E3 ubiquitin protein ligase 3"
"chr1",36271046,36271909,864,"*","IL7-H_H3k27ac_S295_peak_106",14,".",2.68094,3.59613,1.41645,"Promoter (1-2kb)",1,36264597,36273435,8839,2,"214854","ENSMUST00000056946.7",1526,"ENSMUSG00000047180","Neurl3","neuralized E3 ubiquitin protein ligase 3"
"chr1",36301562,36303368,1807,"*","IL7-H_H3k27ac_S295_peak_107",14,".",2.79198,3.62031,1.47987,"Distal Intergenic",1,36307733,36319203,11471,1,"214855","ENSMUST00000126413.7",-4365,"ENSMUSG00000037447","Arid5a","AT-rich interaction domain 5A"
"chr1",36305607,36310747,5141,"*","IL7-H_H3k27ac_S295_peak_108",137,".",9.07326,16.6649,13.7574,"Promoter (<=1kb)",1,36307733,36319203,11471,1,"214855","ENSMUST00000126413.7",0,"ENSMUSG00000037447","Arid5a","AT-rich interaction domain 5A"
"chr1",36368395,36369418,1024,"*","IL7-H_H3k27ac_S295_peak_109",87,".",6.55247,11.4572,8.78857,"Promoter (<=1kb)",1,36335730,36369157,33428,2,"226976","ENSMUST00000185912.6",0,"ENSMUSG00000010453","Kansl3","KAT8 regulatory NSL complex subunit 3"
"chr1",36444651,36446697,2047,"*","IL7-H_H3k27ac_S295_peak_110",70,".",6.25922,9.64567,7.09726,"Promoter (<=1kb)",1,36422065,36445271,23207,2,"214895","ENSMUST00000125304.7",0,"ENSMUSG00000001143","Lman2l","lectin, mannose-binding 2-like"
"chr1",36470173,36472005,1833,"*","IL7-H_H3k27ac_S295_peak_111",50,".",4.74739,7.54898,5.07128,"Promoter (<=1kb)",1,36471620,36508764,37145,1,"94220","ENSMUST00000153128.1",0,"ENSMUSG00000037408","Cnnm4","cyclin M4"
"chr1",36511856,36512907,1052,"*","IL7-H_H3k27ac_S295_peak_112",25,".",3.75023,4.85023,2.58242,"Promoter (<=1kb)",1,36511867,36528237,16371,1,"94218","ENSMUST00000001166.13",0,"ENSMUSG00000001138","Cnnm3","cyclin M3"
"chr1",36546779,36547337,559,"*","IL7-H_H3k27ac_S295_peak_113",40,".",4.55441,6.46895,4.09912,"Promoter (<=1kb)",1,36537507,36547219,9713,2,"109346","ENSMUST00000207843.1",0,"ENSMUSG00000079610","Ankrd39","ankyrin repeat domain 39"
"chr1",36691592,36691850,259,"*","IL7-H_H3k27ac_S295_peak_114",45,".",4.93516,6.97556,4.53779,"Promoter (<=1kb)",1,36691610,36693386,1777,1,"12859","ENSMUST00000195151.5",0,"ENSMUSG00000061518","Cox5b","cytochrome c oxidase subunit 5B"
"chr1",36708970,36709923,954,"*","IL7-H_H3k27ac_S295_peak_115",69,".",6.17843,9.48486,6.93117,"Promoter (<=1kb)",1,36701763,36709678,7916,2,"226977","ENSMUST00000159448.7",0,"ENSMUSG00000037351","Actr1b","ARP1 actin-related protein 1B, centractin beta"
"chr1",36744484,36744857,374,"*","IL7-H_H3k27ac_S295_peak_116",13,".",2.76209,3.44681,1.32922,"Promoter (<=1kb)",1,36744355,36757826,13472,1,"71166","ENSMUST00000193459.2",129,"ENSMUSG00000102416","4933424G06Rik","RIKEN cDNA 4933424G06 gene"
"chr1",36763787,36769312,5526,"*","IL7-H_H3k27ac_S295_peak_117",85,".",6.68925,11.2299,8.57858,"Promoter (<=1kb)",1,36766934,36771067,4134,1,"22637","ENSMUST00000185871.1",0,"ENSMUSG00000026117","Zap70","zeta-chain (TCR) associated protein kinase"
"chr1",36790933,36792167,1235,"*","IL7-H_H3k27ac_S295_peak_118",28,".",3.69377,5.0626,2.80192,"Distal Intergenic",1,36778984,36782815,3832,1,"22637","ENSMUST00000190128.1",11949,"ENSMUSG00000026117","Zap70","zeta-chain (TCR) associated protein kinase"
"chr1",36796533,36798586,2054,"*","IL7-H_H3k27ac_S295_peak_119",25,".",3.81253,4.8221,2.5526,"Intron (ENSMUST00000027290.11/56030, intron 35 of 40)",1,36808539,36810536,1998,2,"56030","ENSMUST00000187917.1",11950,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",36800879,36802346,1468,"*","IL7-H_H3k27ac_S295_peak_120",28,".",3.61134,5.1426,2.86202,"Exon (ENSMUST00000027290.11/56030, exon 33 of 41)",1,36808539,36810536,1998,2,"56030","ENSMUST00000187917.1",8190,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",36831101,36831935,835,"*","IL7-H_H3k27ac_S295_peak_121",14,".",2.6996,3.67511,1.46386,"Intron (ENSMUST00000027290.11/56030, intron 11 of 40)",1,36818660,36824781,6122,2,"56030","ENSMUST00000186486.1",-6320,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",36875240,36875941,702,"*","IL7-H_H3k27ac_S295_peak_122",38,".",4.11223,6.24413,3.88134,"Intron (ENSMUST00000027290.11/56030, intron 3 of 40)",1,36818660,36824781,6122,2,"56030","ENSMUST00000186486.1",-50459,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",36919485,36924325,4841,"*","IL7-H_H3k27ac_S295_peak_123",35,".",4.19545,5.92885,3.57954,"Exon (ENSMUST00000194249.1/ENSMUST00000194249.1, exon 1 of 1)",1,36792191,36939527,147337,2,"56030","ENSMUST00000027290.11",15202,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",36938957,36941047,2091,"*","IL7-H_H3k27ac_S295_peak_124",110,".",7.75224,13.8357,11.0539,"Promoter (<=1kb)",1,36792191,36939527,147337,2,"56030","ENSMUST00000027290.11",0,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",37000250,37000966,717,"*","IL7-H_H3k27ac_S295_peak_125",14,".",2.6996,3.67511,1.46386,"Distal Intergenic",1,37026596,37076996,50401,1,"70853","ENSMUST00000117172.8",-25630,"ENSMUSG00000050122","Vwa3b","von Willebrand factor A domain containing 3B"
"chr1",37335073,37335416,344,"*","IL7-H_H3k27ac_S295_peak_126",18,".",2.93242,4.07823,1.83239,"Intron (ENSMUST00000146676.1/269180, intron 1 of 1)",1,37357397,37403690,46294,1,"269180","ENSMUST00000132615.7",-21981,"ENSMUSG00000026113","Inpp4a","inositol polyphosphate-4-phosphatase, type I"
"chr1",37406541,37407148,608,"*","IL7-H_H3k27ac_S295_peak_127",27,".",3.47428,4.9806,2.70064,"Intron (ENSMUST00000027287.10/269180, intron 25 of 25)",1,37417084,37430103,13020,2,"76178","ENSMUST00000027286.6",22955,"ENSMUSG00000026112","Coa5","cytochrome C oxidase assembly factor 5"
"chr1",37429893,37430586,694,"*","IL7-H_H3k27ac_S295_peak_128",25,".",3.94753,4.7778,2.52807,"Promoter (<=1kb)",1,37430139,37438984,8846,1,"67387","ENSMUST00000114925.9",0,"ENSMUSG00000026111","Unc50","unc-50 homolog"
"chr1",37473842,37474339,498,"*","IL7-H_H3k27ac_S295_peak_129",14,".",2.70202,3.67929,1.46768,"Intron (ENSMUST00000042161.14/269181, intron 4 of 14)",1,37485851,37488605,2755,2,"77633","ENSMUST00000192316.1",14266,"ENSMUSG00000103948","4930594C11Rik","G1 to S phase transition pseudogene"
"chr1",37540361,37541104,744,"*","IL7-H_H3k27ac_S295_peak_130",33,".",3.86615,5.75926,3.3807,"Promoter (<=1kb)",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",0,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37543606,37547477,3872,"*","IL7-H_H3k27ac_S295_peak_131",41,".",4.25236,6.54919,4.12546,"Promoter (2-3kb)",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",-2590,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37565501,37567822,2322,"*","IL7-H_H3k27ac_S295_peak_132",42,".",4.29485,6.66675,4.24188,"Distal Intergenic",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",-24485,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37577288,37577575,288,"*","IL7-H_H3k27ac_S295_peak_133",17,".",2.85895,3.95103,1.71611,"Distal Intergenic",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",-36272,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37580998,37581256,259,"*","IL7-H_H3k27ac_S295_peak_134",20,".",3.33267,4.22016,2.02738,"Distal Intergenic",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",-39982,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37585858,37586280,423,"*","IL7-H_H3k27ac_S295_peak_135",45,".",4.91582,6.98105,4.52818,"Distal Intergenic",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",38962,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37599309,37602996,3688,"*","IL7-H_H3k27ac_S295_peak_136",69,".",5.9237,9.57409,6.97844,"Distal Intergenic",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",22246,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37614519,37614877,359,"*","IL7-H_H3k27ac_S295_peak_137",13,".",2.67242,3.44083,1.34488,"Exon (ENSMUST00000160023.5/72097, exon 2 of 4)",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",10365,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37616763,37617031,269,"*","IL7-H_H3k27ac_S295_peak_138",10,".",2.56222,3.13566,1.07532,"Intron (ENSMUST00000160023.5/72097, intron 1 of 3)",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",8211,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37665164,37666338,1175,"*","IL7-H_H3k27ac_S295_peak_139",28,".",3.56779,5.23424,2.89974,"Intron (ENSMUST00000162875.7/72097, intron 1 of 9)",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",-39922,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37696760,37697022,263,"*","IL7-H_H3k27ac_S295_peak_140",14,".",2.6996,3.67511,1.46386,"Intron (ENSMUST00000162875.7/72097, intron 1 of 9)",1,37637986,37719795,81810,2,"72097","ENSMUST00000160589.1",22773,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37865283,37865556,274,"*","IL7-H_H3k27ac_S295_peak_141",25,".",3.39257,4.87497,2.56078,"Promoter (<=1kb)",1,37754776,37865079,110304,2,"211484","ENSMUST00000041815.14",-204,"ENSMUSG00000060771","Tsga10","testis specific 10"
"chr1",37889761,37890399,639,"*","IL7-H_H3k27ac_S295_peak_142",25,".",3.73226,4.77954,2.51376,"Promoter (<=1kb)",1,37881929,37890276,8348,2,"69028","ENSMUST00000138806.1",0,"ENSMUSG00000026088","Mitd1","MIT, microtubule interacting and transport, domain containing 1"
"chr1",37956958,37957537,580,"*","IL7-H_H3k27ac_S295_peak_143",17,".",2.88776,4.0009,1.7617,"Promoter (<=1kb)",1,37946736,37957759,11024,2,"69541","ENSMUST00000027254.9",222,"ENSMUSG00000026085","Lyg1","lysozyme G-like 1"
"chr1",37996995,37998720,1726,"*","IL7-H_H3k27ac_S295_peak_144",28,".",4.0271,5.07602,2.80828,"Promoter (<=1kb)",1,37998010,38055579,57570,1,"226982","ENSMUST00000027252.7",0,"ENSMUSG00000026083","Eif5b","eukaryotic translation initiation factor 5B"
"chr1",38082692,38083351,660,"*","IL7-H_H3k27ac_S295_peak_145",22,".",3.26432,4.43687,2.23052,"Promoter (<=1kb)",1,38067614,38083783,16170,2,"56210","ENSMUST00000194815.5",432,"ENSMUSG00000026082","Rev1","REV1, DNA directed polymerase"
"chr1",38128194,38130349,2156,"*","IL7-H_H3k27ac_S295_peak_146",117,".",8.15455,14.6373,11.7975,"Promoter (<=1kb)",1,38052786,38129662,76877,2,"56210","ENSMUST00000027251.11",0,"ENSMUSG00000026082","Rev1","REV1, DNA directed polymerase"
"chr1",38138955,38139627,673,"*","IL7-H_H3k27ac_S295_peak_147",30,".",3.82153,5.39183,3.09226,"Intron (ENSMUST00000194892.1/329123, intron 1 of 5)",1,38132083,38159892,27810,1,"329123","ENSMUST00000194892.1",6872,"ENSMUSG00000102716","Gm5099","predicted gene 5099"
"chr1",38148580,38151083,2504,"*","IL7-H_H3k27ac_S295_peak_148",41,".",4.58446,6.53632,4.14839,"Intron (ENSMUST00000194892.1/329123, intron 3 of 5)",1,38132083,38159892,27810,1,"329123","ENSMUST00000194892.1",16497,"ENSMUSG00000102716","Gm5099","predicted gene 5099"
"chr1",38230352,38231658,1307,"*","IL7-H_H3k27ac_S295_peak_149",35,".",3.95528,5.94318,3.59991,"Intron (ENSMUST00000095027.8/16764, intron 10 of 21)",1,38181262,38197443,16182,2,"16764","ENSMUST00000136641.2",-32909,"ENSMUSG00000037138","Aff3","AF4/FMR2 family, member 3"
"chr1",38657285,38659495,2211,"*","IL7-H_H3k27ac_S295_peak_150",44,".",4.45148,6.88478,4.43278,"Intron (ENSMUST00000039827.13/16764, intron 1 of 22)",1,38177327,38664955,487629,2,"16764","ENSMUST00000039827.13",5460,"ENSMUSG00000037138","Aff3","AF4/FMR2 family, member 3"
"chr1",38664280,38665382,1103,"*","IL7-H_H3k27ac_S295_peak_151",50,".",5.16833,7.54356,5.09399,"Promoter (<=1kb)",1,38177327,38664955,487629,2,"16764","ENSMUST00000039827.13",0,"ENSMUSG00000037138","Aff3","AF4/FMR2 family, member 3"
"chr1",38835728,38836457,730,"*","IL7-H_H3k27ac_S295_peak_152",30,".",3.64703,5.36209,3.0134,"Promoter (<=1kb)",1,38793645,38836711,43067,2,"381338","ENSMUST00000147695.8",254,"ENSMUSG00000048814","Lonrf2","LON peptidase N-terminal domain and ring finger 2"
"chr1",38987323,38988233,911,"*","IL7-H_H3k27ac_S295_peak_153",27,".",3.52431,5.11028,2.79102,"Promoter (<=1kb)",1,38987841,38994917,7077,1,"68833","ENSMUST00000193489.1",0,"ENSMUSG00000026078","Pdcl3","phosducin-like 3"
"chr1",39204784,39205060,277,"*","IL7-H_H3k27ac_S295_peak_154",10,".",2.56222,3.13566,1.07532,"Intron (ENSMUST00000173050.7/18143, intron 1 of 2)",1,39194212,39363236,169025,1,"18143","ENSMUST00000056815.8",10572,"ENSMUSG00000026077","Npas2","neuronal PAS domain protein 2"
"chr1",39367898,39368969,1072,"*","IL7-H_H3k27ac_S295_peak_155",25,".",3.36524,4.85826,2.55062,"Promoter (<=1kb)",1,39367929,39371364,3436,1,"114641","ENSMUST00000178079.7",0,"ENSMUSG00000073702","Rpl31","ribosomal protein L31"
"chr1",39535376,39536331,956,"*","IL7-H_H3k27ac_S295_peak_156",69,".",5.64959,9.57187,6.9931,"Promoter (<=1kb)",1,39535802,39546873,11072,1,"52846","ENSMUST00000003219.13",0,"ENSMUSG00000003135","Cnot11","CCR4-NOT transcription complex, subunit 11"
"chr1",39576425,39577486,1062,"*","IL7-H_H3k27ac_S295_peak_157",48,".",5.12757,7.25088,4.80708,"Promoter (<=1kb)",1,39551296,39577405,26110,2,"67702","ENSMUST00000062525.10",0,"ENSMUSG00000048234","Rnf149","ring finger protein 149"
"chr1",39734060,39736705,2646,"*","IL7-H_H3k27ac_S295_peak_158",66,".",5.98731,9.17596,6.62238,"Distal Intergenic",1,39665301,39720997,55697,2,"619289","ENSMUST00000151913.2",-13063,"ENSMUSG00000057173","Rfx8","regulatory factor X 8"
"chr1",39895244,39895715,472,"*","IL7-H_H3k27ac_S295_peak_159",27,".",3.5213,5.12455,2.79312,"Distal Intergenic",1,39900913,40026310,125398,1,"26921","ENSMUST00000163854.8",-5198,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",39896812,39897118,307,"*","IL7-H_H3k27ac_S295_peak_160",16,".",2.83151,3.9035,1.67266,"Distal Intergenic",1,39900913,40026310,125398,1,"26921","ENSMUST00000163854.8",-3795,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",39900578,39902262,1685,"*","IL7-H_H3k27ac_S295_peak_161",38,".",4.33938,6.25002,3.85937,"Promoter (<=1kb)",1,39900913,40026310,125398,1,"26921","ENSMUST00000163854.8",0,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",39943681,39944578,898,"*","IL7-H_H3k27ac_S295_peak_162",18,".",3.01802,4.01399,1.85052,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39964155,39983144,18990,1,"26921","ENSMUST00000193514.6",-19577,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40000938,40001323,386,"*","IL7-H_H3k27ac_S295_peak_163",20,".",3.09326,4.3353,2.09858,"Promoter (<=1kb)",1,40000677,40010657,9981,1,"26921","ENSMUST00000191865.1",261,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40045293,40046663,1371,"*","IL7-H_H3k27ac_S295_peak_164",34,".",3.88293,5.80965,3.4315,"Distal Intergenic",1,40023210,40024425,1216,1,"26921","ENSMUST00000191657.1",22083,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40052103,40052792,690,"*","IL7-H_H3k27ac_S295_peak_165",17,".",2.87681,3.98194,1.74437,"Distal Intergenic",1,40074079,40112136,38058,1,"16178","ENSMUST00000191671.5",-21287,"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II"
"chr1",40055373,40055667,295,"*","IL7-H_H3k27ac_S295_peak_166",14,".",2.6996,3.67511,1.46386,"Distal Intergenic",1,40074079,40112136,38058,1,"16178","ENSMUST00000191671.5",-18412,"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II"
"chr1",40061691,40062201,511,"*","IL7-H_H3k27ac_S295_peak_167",37,".",4.13199,6.12905,3.76794,"Distal Intergenic",1,40074079,40112136,38058,1,"16178","ENSMUST00000191671.5",-11878,"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II"
"chr1",40085449,40085865,417,"*","IL7-H_H3k27ac_S295_peak_168",30,".",3.70036,5.40481,3.089,"Promoter (<=1kb)",1,40076228,40085851,9624,2,"100047133","ENSMUST00000181756.2",0,"ENSMUSG00000097899","Gm16894","predicted gene, 16894"
"chr1",40262350,40264280,1931,"*","IL7-H_H3k27ac_S295_peak_169",32,".",3.7647,5.58701,3.22418,"Promoter (2-3kb)",1,40266586,40316201,49616,1,"16177","ENSMUST00000114795.2",-2306,"ENSMUSG00000026072","Il1r1","interleukin 1 receptor, type I"
"chr1",40354174,40355390,1217,"*","IL7-H_H3k27ac_S295_peak_170",19,".",3.00711,4.19149,1.95932,"Exon (ENSMUST00000192199.1/ENSMUST00000192199.1, exon 1 of 1)",1,40325611,40329171,3561,1,"107527","ENSMUST00000193388.1",28563,"ENSMUSG00000070942","Il1rl2","interleukin 1 receptor-like 2"
"chr1",40451356,40451638,283,"*","IL7-H_H3k27ac_S295_peak_171",15,".",2.72822,3.72466,1.50916,"Intron (ENSMUST00000097772.9/17082, intron 9 of 10)",1,40440628,40465396,24769,1,"17082","ENSMUST00000053043.7",10728,"ENSMUSG00000026069","Il1rl1","interleukin 1 receptor-like 1"
"chr1",42692331,42692605,275,"*","IL7-H_H3k27ac_S295_peak_172",14,".",2.6996,3.67511,1.46386,"Promoter (<=1kb)",1,42648201,42693093,44893,2,"66297","ENSMUST00000186656.6",488,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr1",42773295,42776052,2758,"*","IL7-H_H3k27ac_S295_peak_173",47,".",4.79696,7.2415,4.79956,"Distal Intergenic",1,42750712,42752881,2170,1,"104940697","ENSMUST00000188773.1",22583,"ENSMUSG00000099784","Dalir","DNMT1 associated long intergenic non-coding RNA"
"chr1",42850872,42852270,1399,"*","IL7-H_H3k27ac_S295_peak_174",14,".",2.7207,3.71164,1.49726,"Promoter (<=1kb)",1,42851233,42905682,54450,1,"69527","ENSMUST00000057208.12",0,"ENSMUSG00000060679","Mrps9","mitochondrial ribosomal protein S9"
"chr1",42864818,42867697,2880,"*","IL7-H_H3k27ac_S295_peak_175",30,".",3.75109,5.3391,3.0045,"Promoter (2-3kb)",1,42862514,42899128,36615,1,"69527","ENSMUST00000187414.1",2304,"ENSMUSG00000060679","Mrps9","mitochondrial ribosomal protein S9"
